h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,alpha,T1_prime,T3_prime,T5_prime,log_A_evap_LT,log_A_evap_MT,log_A_GasCooler,log_A_recup_LT,log_A_recup_MT
0.7688435212874273,0.9424916330583182,1.1773606562506354,0.8033261616194224,0.9495375644270065,0.7545873219274071,0.6873413796558562,0.7947992086765054,39.70573425292969,1.299031066894531,0.5003372192382813,0.6396896362304688,29252.243041992188,0.6557884216308594,287.9930114746094,327.92706909179685,355.1527160644531,0.16825234099574934,0.43339108592166126,1.570817286270937,-1.2233879884190417,-0.30607996270193816
0.9263245125263748,1.0382799816428883,1.0503653063750018,1.152221652000073,0.8224545331414008,1.126731930568992,0.9074249622888579,1.1465135177375618,47.20573425292969,1.249031066894531,0.5503372192382814,0.5896896362304688,21752.243041992188,0.5307884216308594,292.9930114746094,322.92706909179685,350.1527160644531,-0.3923126960777425,-0.334162137334872,-0.1809465840115815,-1.6145284152357846,-0.8518083783101409
1.2290905968920964,1.0899859355384678,1.1042523967675633,1.0873825779947754,0.895630698719981,0.9719808517886097,1.0551995711065465,0.879377519140227,58.45573425292969,1.2240310668945311,0.5753372192382813,0.6146896362304688,23002.243041992188,0.3432884216308594,285.4930114746094,315.42706909179685,357.6527160644531,-0.24067646528071177,-0.8826309142225739,-0.6232319727463452,-1.1682721807740981,-0.6990999446839601
1.07295785539095,0.9908635732718181,1.0024355555526472,0.9886725829230014,0.9974726364150504,1.0684441995873726,1.1868546681328787,1.2637510884954875,35.95573425292969,1.2740310668945312,0.5253372192382814,0.5646896362304688,25502.243041992188,0.4682884216308594,290.4930114746094,310.42706909179685,352.6527160644531,0.4315918362957444,-0.20141798476365547,0.35599953154991476,-1.164936585818298,-0.4403376603607726
0.8984264328537854,0.734233172210224,1.0760734164402976,1.0608074667669225,1.1293666664045674,0.8932864891963941,0.7903057774838395,1.1906664759939714,41.58073425292969,1.2865310668945311,0.6378372192382813,0.6771896362304688,24877.243041992188,0.4995384216308594,284.2430114746094,314.17706909179685,356.4027160644531,0.6398631030742845,-0.02211496675413212,0.8683977104803373,-0.973772502149239,-0.3231881008854719
0.9996815842276231,1.120036785380295,1.2383600360729539,0.9648650461225136,1.0210411974008058,1.3405729277054408,0.9344527479191033,0.8433432632700595,49.08073425292969,1.236531066894531,0.4878372192382813,0.7271896362304688,27377.243041992188,0.3745384216308594,289.2430114746094,309.17706909179685,351.4027160644531,0.13703020372173538,-0.36911895714889986,-0.043532563307708216,-0.904812821680568,-0.3872418332439089
1.1719367744751008,1.2041238799483804,1.0260656782802662,0.7230089067760466,1.070481529923703,0.9475965675798448,1.0812876194230348,1.1123917223350586,52.83073425292969,1.2115310668945312,0.4628372192382813,0.6521896362304688,28627.243041992188,0.5620384216308594,286.7430114746094,326.67706909179685,353.9027160644531,-0.21391098190495214,0.020806117136764585,-0.3578754859497996,-1.1678930583063005,-0.49962179464042256
1.04746102605931,0.8528008776489797,1.1367212112876455,1.1170496876090137,1.222242121727781,1.0432330469734707,1.2560069850979398,0.7011170618880371,30.330734252929688,1.2615310668945312,0.6128372192382814,0.7021896362304688,21127.243041992188,0.6870384216308594,291.7430114746094,321.67706909179685,348.9027160644531,0.7054886993928371,0.22717611108613733,0.792802221258245,-1.7412061633834148,-0.5667484797331684
0.8015368719736579,0.8324278787524415,0.8868014246489448,0.976841849905654,0.7961075869136,0.9349069111848585,1.0187780770126555,1.1286193086790357,48.14323425292969,1.217781066894531,0.4815872192382813,0.6834396362304688,22064.743041992188,0.7026634216308594,293.6180114746094,317.30206909179685,353.2777160644531,-0.3712159500022087,-0.0880019481404066,0.8355597397961215,-2.2760016446047824,-0.899105241667197
1.1509691928823886,0.9549516450659766,1.2945803469100134,0.8675688234944738,1.1473477658930291,0.7913977104442805,0.9212589422177551,1.020519868768094,55.64323425292969,1.1677810668945312,0.5315872192382813,0.6334396362304688,24564.743041992188,0.3276634216308594,298.6180114746094,322.30206909179685,358.2777160644531,-0.09551091862400013,-0.8036039428653609,1.1034419421583135,-1.2555646811710492,-0.798821009799726
