h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,alpha,T1_prime,T3_prime,T5_prime,log_A_evap_LT,log_A_evap_MT,log_A_GasCooler
1.048230626120301,0.6688765768178035,0.7057243627706247,1.1084702743335753,1.0657240198632327,1.1179696478270127,1.1443528903736129,1.079653871757709,46.93814543893292,1.1799967323883434,0.6014783769262106,0.6377499848306835,27524.872971056888,0.6159779697309089,290.7531775987496,312.74067487469495,345.8448851467236,-0.5580280412636196,-0.0913007678372363,0.8360925387424523
0.9718942669594304,1.0765902041478124,0.7723228932037247,1.109667741626609,0.6936587087897488,1.0481958764860355,1.4053586185528604,1.1575651391522703,56.59064625280136,1.236897083653866,0.6402557938677738,0.6196091225060754,20512.6807750082,0.3222424953196955,284.7859813984492,311.027851527422,350.2685446470516,-0.4613909872801734,-1.2167446194825984,0.6624441434577961
0.9123201038392584,0.9984986278740756,1.0011482305690829,0.9783553309596852,0.9689664846069452,1.1909374993442312,1.099767657463567,0.9029988997802942,50.77513159345574,1.1142032257057373,0.5110501536183489,0.6542499177841952,28669.32876718954,0.7192566254041184,283.6915872511387,325.7151784556872,348.3821774185143,-0.9667900843407724,-0.1101229805147139,1.4617661836756255
1.0845032256272715,0.963134043189088,0.8145597140025207,1.0842101805326358,1.1035096328796032,1.1556957791967926,0.9335515770973912,0.9992300905101266,50.35652572000667,1.2316847920451532,0.501904701399951,0.6369237880558336,28264.92518795373,0.5264318867229467,290.53123485491074,309.7186914138055,358.22242688697,-0.2885657794193256,-0.1862438056548079,1.291606067690752
1.0824614179625445,0.7416159401423478,1.1145806449398987,0.7349722014687157,1.0822550212459443,1.0221638265726067,0.9332663802744464,0.7341374263817563,38.60932071791202,1.2381307055038095,0.5563027271678679,0.7031280019349546,25011.009724829382,0.5607409033481998,281.5102043153583,326.9357290986487,362.79277346055005,-0.2302786866902499,-0.2471112597680575,2.159463472109806
0.8647803937068509,1.1678269991635304,0.7304201679560318,1.2535823625253748,1.0925748136446585,1.003073189065059,1.1037155424565472,1.0402027014305697,32.177984625082544,1.2383553459397891,0.5474003841320054,0.684320211486267,26195.527162463564,0.6973740990643109,279.7738745149486,327.9084927930079,353.28295158221385,-0.3452205873548979,0.1935549075564269,1.3710578988601172
0.8790193349335643,1.1580768190760578,0.9052889061095906,1.131928120343259,1.260526858296441,0.9567996178917269,1.0829039148082764,1.191168711648391,31.38595713544316,1.160511342626395,0.5291944797884065,0.6363546440711391,24280.29879632845,0.4348973970257627,279.5412555342831,326.80545900596985,358.61026590464826,0.0697482853607147,-0.7635896261617567,1.6752350325576078
1.229908963100657,1.010552585863168,1.149980071272218,0.6764518724655316,1.0168044053612229,0.7837869244819713,1.0667632857847198,1.4105586483182797,39.830999707853096,1.125647106303696,0.6459764742931483,0.7175807523637902,24848.84353323115,0.6207840236680242,297.7767301985571,324.6945413740597,348.9468454933616,-0.7406270679746072,-0.2820435493449138,1.968636024361887
0.9748940250192322,0.8482394306811266,1.0040780351851069,0.96485488194589,1.0608266849996844,0.6684117337371314,0.9583289050881448,0.8731846778407703,35.55897525147434,1.1664738235521903,0.595269751272132,0.6034576222055301,22968.48437179758,0.5298358847271329,279.04581887322166,319.1303553189352,359.18799204811376,-0.1115242211129099,-0.7073633361627779,1.6225480599737263
1.10125467707241,1.1908778633594947,1.032824878402428,1.0647684707221292,0.9555977237127812,0.9196033035070328,1.272663657294161,1.0211448067745197,35.33612806897411,1.1362673116424389,0.5623896374135702,0.6445246259055631,20282.859303909183,0.3236731614141574,290.5898757592852,326.4254086090058,349.06324136428333,-0.5247801286104369,-1.285431690052074,1.0719421136923932
1.0926040236626555,0.7637216466259125,0.8636131467386556,1.087449592641265,0.9397705929509458,1.1107330464539038,1.0747226820524816,0.6051508084315047,58.66207034514633,1.1906925184785777,0.601222434153819,0.7122009363491112,23654.79793490482,0.6556680938618166,287.1795538591512,322.9872779824985,358.5371356416361,-0.880322900810143,-0.237996196022156,1.2051351816754143
0.886497202188207,0.9958166445571608,1.0283621586685814,0.8886822916476149,1.0285952128724594,1.045500314194265,0.9087625665285732,0.8104805560931865,45.7283603865772,1.1593885199681615,0.6382350712509668,0.6143569429488859,24936.21234420027,0.6503244825817165,279.2984539058108,317.1289310249767,360.3270820301239,-0.9543474565269102,-0.4269953267802482,1.7854227778428104
