h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,T3_prime,T5_prime,log_A_evap,log_A_GasCooler,log_A_recup
1.1233817368154784,0.8620863648649295,1.3215916133987988,1.1462679600126626,1.225353557814404,0.902224583829676,0.8481843437109748,1.1543733455988463,53.04820241593555,1.1670237708518283,0.5120723917847148,0.6745933167126965,21065.930303079906,323.7605103048772,361.5378394642883,0.2854398646549311,0.7210185847793703,-0.9251871651756894
1.0313295392507134,0.8825120061495645,0.696228612001359,0.8761754204811233,1.2442923318356938,0.8709379952074071,1.1234755875942872,1.0384044601470814,42.6407100683121,1.1321519792096617,0.4523241079816202,0.6966226044830562,29994.137257706665,324.60228637027353,362.9931602964662,0.5302168370896676,1.7676508188063276,-0.6446076122171934
0.7060494814180337,0.9516907725691488,1.027968147215414,0.951792123752051,0.7929847812677663,0.9423166683655262,1.0109976950782606,1.147403647591827,52.12746904766674,1.2635934048238124,0.4644893775589118,0.576313537025452,20482.12038860556,316.6247650729752,360.1784991549019,0.263017740302887,0.9133587892756886,-0.8844812943679001
0.8007720926652354,1.1220275826054504,0.9007320302847418,1.0619397181413437,0.7444926340967268,1.1509439213821662,0.8065058650388419,1.2498211666693866,37.16331437304907,1.2664268355915484,0.5284987112813371,0.6931649929364178,29771.74184221317,321.5009979858294,347.32021028714666,0.7605720525879308,1.1617694299496482,-0.4476075423420769
1.0295291853803683,0.8153703525349068,1.1278650002194337,0.9154413170794038,0.9916678451655072,0.9134662195715276,0.8057381841904576,1.1521555097527196,33.31422339394184,1.2014935467521672,0.5459877669434248,0.7318065041331282,24069.079607228705,310.06070627669334,361.7619042928783,0.357353223014097,1.3109881893254929,-0.6424527723179356
1.1107699869993115,1.0341189901906194,0.8811218892350949,0.8766669406650353,1.057609817340896,1.1253538168097712,0.9496322951064808,0.7238688653002532,40.638664729223294,1.1012771743433667,0.5700041096238608,0.5859366217740485,28707.53450337259,320.62718649353144,345.4773279577095,0.3021154082136723,0.2563059333356443,-0.9024484875868986
1.0257052421784956,1.1960714131423642,0.9827895337799653,1.036553081723787,0.995095787785886,0.8305439718013573,1.250353228793409,0.8080634549896448,38.61716974962245,1.1574076266349824,0.5083325157418607,0.5975086649847756,27823.85484058273,317.18535357474457,359.4989941698238,0.359899445389446,1.1793510635258366,-0.7765438102685001
0.982652757641764,0.7588775148158159,1.0757480918470683,1.0367449856663085,0.6898836849940185,1.0794706266872924,0.9610612972954592,0.906277213345648,38.8892436136797,1.2233853836751485,0.5889963772253085,0.7442790188083279,25670.16260986668,319.88216926350947,350.7624658695316,0.4343343098799861,0.8079956968391483,-0.8015917402287476
0.9548344456616068,1.0276950787798456,1.129863279125518,0.9239585236943304,0.9866319940730818,1.216235293098685,0.7745285570322841,1.003913657531625,37.0082325314973,1.2962372356054848,0.6220244794378409,0.586195390541898,27384.492092513265,311.51028415489725,360.7094864089013,0.730984601450286,1.1532270500276545,-0.292281891614198
0.7782217014448859,1.0389824191372636,0.8199555389416335,0.9293442541572516,0.804329574924272,0.6292533249809067,0.9631385403871084,1.0776488530703685,31.26279568909085,1.2263627054033337,0.60597019777867,0.7208770186739158,28785.15561301348,322.8874748988836,360.511133802149,0.5975424749686796,1.8342545288222445,-0.2300535055722112
