eta_is,Q,T1_prime,T4_prime,log_A_evap,log_A_cond
0.6342056274414063,29600.906372070312,292.9420471191406,314.73554077148435,0.7796197038108726,1.1130768731779712
0.6092056274414063,23350.906372070312,285.4420471191406,312.23554077148435,0.6319323214307373,0.8690085890846906
0.7092056274414062,28350.906372070312,295.4420471191406,322.23554077148435,0.7246725670934375,1.097347588099727
0.6592056274414063,20850.906372070312,290.4420471191406,307.23554077148435,0.6765493824462143,0.7128170249923406
0.5592056274414063,25850.906372070312,280.4420471191406,317.23554077148435,0.558189660802221,0.9968016486899547
0.5623306274414063,23507.156372070312,296.3795471191406,305.04804077148435,0.6168017612914095,0.8153973320967045
0.6623306274414062,28507.156372070312,286.3795471191406,315.04804077148435,0.8007031656329412,1.0797972555886173
0.7123306274414063,21007.156372070312,281.3795471191406,310.04804077148435,0.5572245891807334,0.744377670044328
0.6123306274414063,26007.156372070312,291.3795471191406,320.04804077148435,0.6612017684347273,1.0135640165931992
0.6373306274414063,22257.156372070312,283.8795471191406,307.54804077148435,0.6570717749046627,0.788793220054219
0.7373306274414063,27257.156372070312,293.8795471191406,317.54804077148435,0.7136503022813782,1.0350752230090858
0.6873306274414063,24757.156372070312,288.8795471191406,312.54804077148435,0.742605694238709,0.9201757380891491
0.5873306274414063,29757.156372070312,278.8795471191406,322.54804077148435,0.5957779239321295,1.1545415346513608
0.5998306274414062,20382.156372070312,292.6295471191406,316.29804077148435,0.38370468882006037,0.7545472199929072
0.6998306274414063,25382.156372070312,282.6295471191406,306.29804077148435,0.8061448076634368,0.9042542427985171
0.7498306274414063,22882.156372070312,287.6295471191406,321.29804077148435,0.5226694018134217,0.8832240222835734
0.6498306274414063,27882.156372070312,297.6295471191406,311.29804077148435,0.776380507812544,1.0233709711481933
0.6248306274414063,24132.156372070312,280.1295471191406,313.79804077148435,0.5811283587036492,0.9124176179601272
0.7248306274414062,29132.156372070312,290.1295471191406,303.79804077148435,1.062316725847626,1.0060095437186403
0.6748306274414063,21632.156372070312,295.1295471191406,318.79804077148435,0.46636125133557527,0.8179297429299931
0.5748306274414063,26632.156372070312,285.1295471191406,308.79804077148435,0.7996144808353602,0.978679706411911
0.5685806274414062,21319.656372070312,283.2545471191406,311.92304077148435,0.5094911662111611,0.7796095095038124
0.6685806274414063,26319.656372070312,293.2545471191406,321.92304077148435,0.6256935864776735,1.0274261620394183
0.7185806274414063,23819.656372070312,298.2545471191406,306.92304077148435,0.6607781846708713,0.8213029799793099
0.6185806274414063,28819.656372070312,288.2545471191406,316.92304077148435,0.7840319242507614,1.102750902935752
0.6435806274414063,22569.656372070312,290.7545471191406,309.42304077148435,0.7157886467371374,0.8089441377416551
0.7435806274414063,27569.656372070312,280.7545471191406,319.42304077148435,0.6640940253299872,1.065804055574553
0.6935806274414062,20069.656372070312,285.7545471191406,304.42304077148435,0.6446756507192375,0.6533570118248566
0.5935806274414063,25069.656372070312,295.7545471191406,314.42304077148435,0.6221613184134943,0.9474980480141361
0.5810806274414063,24444.656372070312,287.0045471191406,318.17304077148435,0.5756330094116816,0.9465501582926454
0.6810806274414063,29444.656372070312,297.0045471191406,308.17304077148435,0.8520794368195472,1.049775126067395
0.7310806274414063,21944.656372070312,292.0045471191406,313.17304077148435,0.5102177942035678,0.796445728159457
0.6310806274414062,26944.656372070312,282.0045471191406,303.17304077148435,0.8886351503843453,0.9452558198565528
0.6060806274414063,20694.656372070312,294.5045471191406,320.67304077148435,0.3825043056209805,0.7882322821818515
0.7060806274414063,25694.656372070312,284.5045471191406,310.67304077148435,0.7694022231715719,0.946785047738375
0.6560806274414063,23194.656372070312,279.5045471191406,315.67304077148435,0.5151467834069668,0.8823232552111816
0.5560806274414063,28194.656372070312,289.5045471191406,305.67304077148435,0.952604199133385,1.0105403911502926
0.5545181274414063,24835.281372070312,279.9732971191406,308.32929077148435,0.6717858833975384,0.9083269317426759
0.6545181274414062,29835.281372070312,289.9732971191406,318.32929077148435,0.823292810879538,1.1406736041764889
0.7045181274414063,22335.281372070312,294.9732971191406,303.32929077148435,0.5953487696944719,0.7325276503765058
0.6045181274414063,27335.281372070312,284.9732971191406,313.32929077148435,0.7552797534030874,1.032458377915203
0.6295181274414063,21085.281372070312,292.4732971191406,310.82929077148435,0.46300606208886114,0.7516806127594629
0.7295181274414063,26085.281372070312,282.4732971191406,320.82929077148435,0.5971973916510103,1.016589035465834
0.6795181274414063,23585.281372070312,287.4732971191406,305.82929077148435,0.7904688668394021,0.8243548825333527
0.5795181274414063,28585.281372070312,297.4732971191406,315.82929077148435,0.7497756544169136,1.0854737326402892
0.5920181274414062,21710.281372070312,286.2232971191406,322.07929077148435,0.3871870515302346,0.8425113232388545
0.6920181274414063,26710.281372070312,296.2232971191406,312.07929077148435,0.7293503124447865,0.9830607736062986
