h_single_phase,h_evaporation,h_condensation,f_single_phase,f_evaporation,f_condensation,beta,phi,gamma,eta_is,Q,T1_prime,T4_prime,log_A_evap,log_A_cond
0.8749732642576883,0.9229920866302527,0.861750643737639,0.8918852412928316,0.9915934473642675,1.0371430647876014,39.46311950683594,1.1577560424804687,0.6428298950195314,0.7271560668945313,27673.110961914062,289.2814636230469,305.71698608398435,0.8555109687807704,1.442690067337828
1.0796446001417044,1.1283129863974657,1.0694644562842308,1.0944423839306485,1.3011298757262801,0.8058593802337144,54.46311950683594,1.2577560424804686,0.5428298950195314,0.6271560668945313,22673.110961914062,279.2814636230469,315.71698608398435,0.635693337545695,0.9032080870965049
1.2501033335071572,0.7586945327889101,1.2195443809047102,0.9945570556369058,1.0908597407928375,1.1540475673835164,46.96311950683594,1.1077560424804687,0.5928298950195313,0.5771560668945312,25173.110961914062,284.2814636230469,310.71698608398435,0.7552484839831218,0.5736033225390061
0.9820138468259957,1.0203056170084337,0.9729144248315148,1.3276333331533883,0.8880104865142958,0.9413042694723109,31.963119506835938,1.2077560424804685,0.49282989501953134,0.6771560668945313,20173.110961914062,294.2814636230469,320.71698608398435,0.5479194404447669,1.1416310167732553
0.9328837660621923,0.8620311453819104,1.020120351607094,0.8164404914789698,1.0390332109243696,0.989759725084166,43.21311950683594,1.2827560424804687,0.6178298950195313,0.5521560668945313,26423.110961914062,281.7814636230469,303.21698608398435,1.134013229733521,0.9902568629029769
1.1415195692524311,1.0696688923148934,0.7580225197688036,1.042103941266414,0.8100136286435585,1.2885120724008758,58.21311950683594,1.1827560424804686,0.5178298950195314,0.6521560668945313,21423.110961914062,291.7814636230469,313.21698608398435,0.427586733754248,1.1140650832348253
1.0292402707186163,0.9731010124478531,0.9227825598370094,0.9464424403648073,0.943275044573139,0.8855772886098812,50.71311950683594,1.2327560424804687,0.5678298950195313,0.7021560668945312,28923.110961914062,296.7814636230469,308.21698608398435,0.9149412099084545,1.0390157268812177
0.7864568815631295,1.2200816168550324,1.1280484899105694,1.1624035409767268,1.1571822945327306,1.088670668636471,35.71311950683594,1.1327560424804686,0.4678298950195313,0.6021560668945313,23923.110961914062,286.7814636230469,318.21698608398435,0.408587586251549,1.3023744138002669
0.8148409606912066,0.9610617379171524,1.056626368009974,1.185405101176679,1.0513314734848958,1.2351698164465994,53.52561950683594,1.1765060424804685,0.46157989501953134,0.6709060668945312,21110.610961914062,289.9064636230469,311.34198608398435,0.4648343336732418,0.7440169744520094
1.0413227349322818,1.1901912740802487,0.8426586668748406,0.9587964341242532,0.833780962147038,0.9779385745981604,38.52561950683594,1.2765060424804686,0.5615798950195313,0.5709060668945313,26110.610961914062,279.9064636230469,321.34198608398435,0.698374865378848,1.2868492912696685
